x-axis,1
second,Volt
-760.0000E-09,
-759.8000E-09,
-759.6000E-09,
-759.4000E-09,-112.9707084044E-03
-759.2000E-09,-815.8995606943E-03
-759.0000E-09,-1.4309623064479E+00
-758.8000E-09,-1.8577405381951E+00
-758.6000E-09,-1.8200836353934E+00
-758.4000E-09,-1.3389120995994E+00
-758.2000E-09,-656.9037488655E-03
-758.0000E-09,-41.8410031119E-03
-757.8000E-09,+414.2259308141E-03
-757.6000E-09,+878.6610653628E-03
-757.4000E-09,+1.3472803002228E+00
-757.2000E-09,+1.7573221307255E+00
-757.0000E-09,+1.9246861431750E+00
-756.8000E-09,+1.9121338422410E+00
-756.6000E-09,+1.7322175288569E+00
-756.4000E-09,+1.4142259052017E+00
-756.2000E-09,+815.8995606925E-03
-756.0000E-09,+92.0502068461E-03
-755.8000E-09,-702.9288522914E-03
-755.6000E-09,-1.3891213033361E+00
-755.4000E-09,-1.8535564378843E+00
-755.2000E-09,-1.7907949332145E+00
-755.0000E-09,-1.5397489145393E+00
-754.8000E-09,-715.4811532212E-03
-754.6000E-09,+481.1715357971E-03
-754.4000E-09,+1.5146443126751E+00
-754.2000E-09,+1.9623430459770E+00
-754.0000E-09,+1.9497907450421E+00
-753.8000E-09,+1.7656903313467E+00
-753.6000E-09,+1.1548116859030E+00
-753.4000E-09,+251.0460186724E-03
-753.2000E-09,-744.7698554052E-03
-753.0000E-09,-1.5146443126743E+00
-752.8000E-09,-1.8995815413082E+00
-752.6000E-09,-1.9121338422409E+00
-752.4000E-09,-1.9079497419298E+00
-752.2000E-09,-1.7029288266777E+00
-752.0000E-09,-1.2343095918168E+00
-751.8000E-09,-585.7740435725E-03
-751.6000E-09,+83.6820062274E-03
-751.4000E-09,+606.6945451330E-03
-751.2000E-09,+1.1966526890196E+00
-751.0000E-09,+1.6527196229451E+00
-750.8000E-09,+1.9121338422419E+00
-750.6000E-09,+1.9414225444198E+00
-750.4000E-09,+1.8535564378832E+00
-750.2000E-09,+1.6945606260554E+00
-750.0000E-09,+1.5271966136055E+00
-749.8000E-09,+1.1255229837241E+00
-749.6000E-09,+924.6861687854E-03
-749.4000E-09,+991.6317737666E-03
-749.2000E-09,+1.0334727768788E+00
-749.0000E-09,+949.7907706532E-03
-748.8000E-09,+820.0836610043E-03
-748.6000E-09,+510.4602379709E-03
-748.4000E-09,+117.1548087132E-03
-748.2000E-09,-79.4979059145E-03
-748.0000E-09,-217.5732161856E-03
-747.8000E-09,-410.0418305034E-03
-747.6000E-09,-523.0125389066E-03
-747.4000E-09,-652.7196485557E-03
-747.2000E-09,-1.0502091781260E+00
-747.0000E-09,-1.5732217170327E+00
-746.8000E-09,-1.8158995350834E+00
-746.6000E-09,-1.8995815413076E+00
-746.4000E-09,-1.9372384441087E+00
-746.2000E-09,-1.9121338422408E+00
-746.0000E-09,-1.7322175288562E+00
-745.8000E-09,-1.1213388834112E+00
-745.6000E-09,-276.1506205377E-03
-745.4000E-09,+447.6987333075E-03
-745.2000E-09,+1.0334727768817E+00
-745.0000E-09,+1.5439330148543E+00
-744.8000E-09,+1.8995815413094E+00
-744.6000E-09,+1.7949790335250E+00
-744.4000E-09,+1.2175731905696E+00
-744.2000E-09,+259.4142192911E-03
-744.0000E-09,-686.1924510509E-03
-743.8000E-09,-1.4184100055181E+00
-743.6000E-09,-1.7991631338394E+00
-743.4000E-09,-1.9581589456656E+00
-743.2000E-09,-1.9163179425518E+00
-743.0000E-09,-1.7615062310350E+00
-742.8000E-09,-1.3598326011533E+00
-742.6000E-09,-631.7991469931E-03
-742.4000E-09,+460.2510342457E-03
-742.2000E-09,+1.3347279992947E+00
-742.0000E-09,+1.8786610397547E+00
-741.8000E-09,+1.9414225444198E+00
-741.6000E-09,+1.5313807139139E+00
-741.4000E-09,+682.0083507271E-03
-741.2000E-09,-426.7782317557E-03
-741.0000E-09,-1.3598326011627E+00
-740.8000E-09,-1.8828451400657E+00
-740.6000E-09,-1.9999999487778E+00
-740.4000E-09,-1.9497907450418E+00
-740.2000E-09,-1.7364016291666E+00
-740.0000E-09,-1.2384936921255E+00
-739.8000E-09,-468.6192348534E-03
-739.6000E-09,+305.4393227275E-03
-739.4000E-09,+1.0753137799974E+00
-739.2000E-09,+1.7280334285513E+00
-739.0000E-09,+1.9832635475339E+00
-738.8000E-09,+1.7447698297886E+00
-738.6000E-09,+1.0041840746933E+00
-738.4000E-09,-92.0502068568E-03
-738.2000E-09,-1.2301254915167E+00
-738.0000E-09,-1.8702928391332E+00
-737.8000E-09,-1.9999999487779E+00
-737.6000E-09,-1.8326359363255E+00
-737.4000E-09,-1.5146443126693E+00
-737.2000E-09,-594.1422441883E-03
-737.0000E-09,+585.7740435859E-03
-736.8000E-09,+1.5271966136143E+00
-736.6000E-09,+1.9330543438003E+00
-736.4000E-09,+2.0041840490888E+00
-736.2000E-09,+1.7740585319674E+00
-736.0000E-09,+1.3891213033312E+00
-735.8000E-09,+723.8493538398E-03
-735.6000E-09,-96.2343071663E-03
-735.4000E-09,-903.7656672379E-03
-735.2000E-09,-1.5606694161024E+00
-735.0000E-09,-1.9037656416215E+00
-734.8000E-09,-1.9414225444198E+00
-734.6000E-09,-1.8242677357034E+00
-734.4000E-09,-1.3389120995945E+00
-734.2000E-09,-510.4602379637E-03
-734.0000E-09,+476.9874354925E-03
-733.8000E-09,+1.2468618927597E+00
-733.6000E-09,+1.6610878235697E+00
-733.4000E-09,+1.9414225444224E+00
-733.2000E-09,+1.9748953469098E+00
-733.0000E-09,+1.7405857294769E+00
-732.8000E-09,+1.2384936921240E+00
-732.6000E-09,+439.3305326721E-03
-732.4000E-09,-573.2217426525E-03
-732.2000E-09,-1.4644351089468E+00
-732.0000E-09,-1.8953974410000E+00
-731.8000E-09,-1.9414225444198E+00
-731.6000E-09,-1.7656903313451E+00
-731.4000E-09,-1.3598326011513E+00
-731.2000E-09,-485.3556360947E-03
-731.0000E-09,+510.4602379834E-03
-730.8000E-09,+1.2803346952504E+00
-730.6000E-09,+1.6359832217021E+00
-730.4000E-09,+1.9372384441121E+00
-730.2000E-09,+2.0627614534472E+00
-730.0000E-09,+1.9288702434840E+00
-729.8000E-09,+1.7029288266758E+00
-729.6000E-09,+1.4100418048875E+00
-729.4000E-09,+786.6108585070E-03
-729.2000E-09,+29.2887021696E-03
-729.0000E-09,-623.4309463837E-03
-728.8000E-09,-1.1422593849771E+00
-728.6000E-09,-1.5857740179687E+00
