x-axis,1
second,Volt
-760.0000E-09,
-759.8000E-09,
-759.6000E-09,
-759.4000E-09,+1.6025104192088E+00
-759.2000E-09,+1.9037656416188E+00
-759.0000E-09,+1.9121338422410E+00
-758.8000E-09,+1.6150627201420E+00
-758.6000E-09,+841.0041625604E-03
-758.4000E-09,-259.4142192985E-03
-758.2000E-09,-1.2803346952433E+00
-758.0000E-09,-1.8451882372615E+00
-757.8000E-09,-1.9665271462873E+00
-757.6000E-09,-1.8577405381947E+00
-757.4000E-09,-1.6066945195196E+00
-757.2000E-09,-1.0167363756325E+00
-757.0000E-09,-117.1548087133E-03
-756.8000E-09,+820.0836610066E-03
-756.6000E-09,+1.6108786198325E+00
-756.4000E-09,+1.9414225444203E+00
-756.2000E-09,+1.5062761120488E+00
-756.0000E-09,+472.8033351692E-03
-755.8000E-09,-748.9539557159E-03
-755.6000E-09,-1.5774058173425E+00
-755.4000E-09,-1.9665271462879E+00
-755.2000E-09,-1.6861924254329E+00
-755.0000E-09,-820.0836610032E-03
-754.8000E-09,+527.1966392213E-03
-754.6000E-09,+1.6401673220127E+00
-754.4000E-09,+2.1548116602947E+00
-754.2000E-09,+1.9748953469090E+00
-754.0000E-09,+1.5020920117372E+00
-753.8000E-09,+765.6903569566E-03
-753.6000E-09,-209.2050155652E-03
-753.4000E-09,-1.1841003880863E+00
-753.2000E-09,-1.8033472341501E+00
-753.0000E-09,-1.9330543437975E+00
-752.8000E-09,-1.7364016291679E+00
-752.6000E-09,-1.2092049899496E+00
-752.4000E-09,-171.5481127582E-03
-752.2000E-09,+991.6317737704E-03
-752.0000E-09,+1.7238493282372E+00
-751.8000E-09,+1.9832635475330E+00
-751.6000E-09,+1.7740585319688E+00
-751.4000E-09,+1.1548116859024E+00
-751.2000E-09,+104.6025077772E-03
-751.0000E-09,-882.8451656772E-03
-750.8000E-09,-1.5313807139195E+00
-750.6000E-09,-1.8410041369508E+00
-750.4000E-09,-1.9330543437975E+00
-750.2000E-09,-1.9121338422409E+00
-750.0000E-09,-1.7615062310354E+00
-749.8000E-09,-1.3305438989752E+00
-749.6000E-09,-451.8828336107E-03
-749.4000E-09,+661.0878491826E-03
-749.2000E-09,+1.6527196229480E+00
-749.0000E-09,+2.0083681494010E+00
-748.8000E-09,+1.9832635475320E+00
-748.6000E-09,+1.6234309207630E+00
-748.4000E-09,+928.8702690940E-03
-748.2000E-09,-100.4184074749E-03
-748.0000E-09,-995.8158740813E-03
-747.8000E-09,-1.5732217170323E+00
-747.6000E-09,-1.8451882372621E+00
-747.4000E-09,-1.8744769394398E+00
-747.2000E-09,-1.8451882372608E+00
-747.0000E-09,-1.7531380304130E+00
-746.8000E-09,-1.5648535164062E+00
-746.6000E-09,-1.0711296796770E+00
-746.4000E-09,-389.1213289424E-03
-746.2000E-09,+284.5188211686E-03
-746.0000E-09,+983.2635731475E-03
-745.8000E-09,+1.5397489145427E+00
-745.6000E-09,+1.8702928391302E+00
-745.4000E-09,+1.9665271462876E+00
-745.2000E-09,+1.8577405381940E+00
-745.0000E-09,+1.6066945195181E+00
-744.8000E-09,+1.1338911843454E+00
-744.6000E-09,+543.9330404586E-03
-744.4000E-09,-146.4435108982E-03
-744.2000E-09,-849.3723631881E-03
-744.0000E-09,-1.4644351089412E+00
-743.8000E-09,-1.8619246385084E+00
-743.6000E-09,-1.9079497419298E+00
-743.4000E-09,-1.8786610397508E+00
-743.2000E-09,-1.6987447263660E+00
-743.0000E-09,-1.3221756983523E+00
-742.8000E-09,-569.0376423248E-03
-742.6000E-09,+175.7322130778E-03
-742.4000E-09,+912.1338678577E-03
-742.2000E-09,+1.6192468204587E+00
-742.0000E-09,+2.0292886509587E+00
-741.8000E-09,+1.9874476478428E+00
-741.6000E-09,+1.7698744316568E+00
-741.4000E-09,+1.4184100055109E+00
-741.2000E-09,+991.6317737630E-03
-741.0000E-09,+439.3305326771E-03
-740.8000E-09,-129.7071096529E-03
-740.6000E-09,-757.3221563408E-03
-740.4000E-09,-1.3347279992927E+00
-740.2000E-09,-1.6987447263700E+00
-740.0000E-09,-1.8284518360169E+00
-739.8000E-09,-1.8995815413078E+00
-739.6000E-09,-1.8786610397508E+00
-739.4000E-09,-1.7573221307237E+00
-739.2000E-09,-1.3012551967945E+00
-739.0000E-09,-330.5439245802E-03
-738.8000E-09,+677.8242504306E-03
-738.6000E-09,+1.4184100055193E+00
-738.4000E-09,+1.7698744316610E+00
-738.2000E-09,+1.9539748453549E+00
-738.0000E-09,+1.7405857294776E+00
-737.8000E-09,+1.0627614790507E+00
-737.6000E-09,+92.0502068384E-03
-737.4000E-09,-853.5564635034E-03
-737.2000E-09,-1.6150627201490E+00
-737.0000E-09,-1.9414225444222E+00
-736.8000E-09,-1.8577405381936E+00
-736.6000E-09,-1.5481171151593E+00
-736.4000E-09,-774.0585575735E-03
-736.2000E-09,+209.2050155716E-03
-736.0000E-09,+1.1841003880924E+00
-735.8000E-09,+1.8033472341537E+00
-735.6000E-09,+2.0502091525141E+00
-735.4000E-09,+1.8995815413053E+00
-735.2000E-09,+1.6987447263653E+00
-735.0000E-09,+1.2928869961717E+00
-734.8000E-09,+594.1422441901E-03
-734.6000E-09,-376.5690280225E-03
-734.4000E-09,-1.3514644005433E+00
-734.2000E-09,-1.8535564378879E+00
-734.0000E-09,-1.9372384441089E+00
-733.8000E-09,-1.6192468204499E+00
-733.6000E-09,-1.0167363756273E+00
-733.4000E-09,-29.2887021684E-03
-733.2000E-09,+979.0794728424E-03
-733.0000E-09,+1.6903765257521E+00
-732.8000E-09,+2.0083681494027E+00
-732.6000E-09,+2.0125522497106E+00
-732.4000E-09,+1.8326359363251E+00
-732.2000E-09,+1.5439330148478E+00
-732.0000E-09,+1.0083681750049E+00
-731.8000E-09,+322.1757239585E-03
-731.6000E-09,-468.6192348687E-03
-731.4000E-09,-1.2719664946286E+00
-731.2000E-09,-1.7824267325974E+00
-731.0000E-09,-1.9288702434871E+00
-730.8000E-09,-1.7071129269869E+00
-730.6000E-09,-1.0878660809170E+00
-730.4000E-09,-96.2343071465E-03
-730.2000E-09,+824.2677613268E-03
-730.0000E-09,+1.5815899176610E+00
-729.8000E-09,+1.8786610397538E+00
-729.6000E-09,+2.0251045506463E+00
-729.4000E-09,+2.0125522497106E+00
-729.2000E-09,+1.8619246385041E+00
-729.0000E-09,+1.7238493282332E+00
-728.8000E-09,+1.5606694160941E+00
-728.6000E-09,+1.0418409774944E+00
